date,value,satellite_flag
2010-05-18 12:00,0.1877,11000000000000000000000000000000
2010-05-18 13:00,0.8191,01000000000000000000000010000000
2010-05-18 14:00,0.0000,01000000000000000000000001000000
2010-05-18 15:00,0.0000,01000000000000000000000000100000
2010-05-18 16:00,0.0000,11000000000000000000000000000000
2010-05-18 17:00,0.0000,01000000000000000001000000000000
2010-05-18 18:00,0.0185,11000000000000000000000000000000
2010-05-18 19:00,0.0000,11000000000000000000000000000000
2010-05-18 20:00,0.0000,01000000000000000000100000000010
2010-05-18 21:00,0.0000,11000000000000000000000000000000
2010-05-18 22:00,0.0000,11000000000000000000000000000000
2010-05-18 23:00,0.0000,11000000000000000000000000000000
2010-05-19 00:00,0.0000,01000000000000000000000011000000
2010-05-19 01:00,0.0000,11000000000000000000000000000000
2010-05-19 02:00,0.0000,11000000000000000000000000000000
2010-05-19 03:00,0.0000,01000000000000000000000000100000
2010-05-19 04:00,0.0000,11000000000000000000000000000000
2010-05-19 05:00,0.0000,11000000000000000000000000000000
2010-05-19 06:00,0.0000,11000000000000000000000000000000
2010-05-19 07:00,0.0000,11000000000000000000000000000000
2010-05-19 08:00,0.0000,11000000000000000000000000000000
2010-05-19 09:00,0.0000,11000000000000000000000000000000
2010-05-19 10:00,0.0000,01000000000000000000100000000010
2010-05-19 11:00,0.0000,01000000000000000000010000000000
2010-05-19 12:00,0.0000,01000000000000000000000010000000
2010-05-19 13:00,0.0000,11000000000000000000000000000000
2010-05-19 14:00,0.0000,01000000000000000000000011000000
2010-05-19 15:00,0.0000,01000000000000000000000000100000
2010-05-19 16:00,0.0000,11000000000000000000000000000000
2010-05-19 17:00,0.0000,01000000000000000001000000000000
2010-05-19 18:00,1.1243,11000000000000000000000000000000
2010-05-19 19:00,0.0000,01000000000000000001000000000000
2010-05-19 20:00,0.7220,11000000000000000000000000000000
2010-05-19 21:00,5.8101,01000000000000000000010000000000
2010-05-19 22:00,0.0000,11000000000000000000000000000000
2010-05-19 23:00,0.0210,11000000000000000000000000000000
2010-05-20 00:00,0.0000,01000000000000000000000001000000
2010-05-20 01:00,0.0000,11000000000000000000000000000000
2010-05-20 02:00,0.0000,11000000000000000000000000000000
2010-05-20 03:00,0.0000,11000000000000000000000000000000
2010-05-20 04:00,0.0000,11000000000000000000000000000000
2010-05-20 05:00,0.0000,11000000000000000000000000000000
2010-05-20 06:00,0.0000,11000000000000000000000000000000
2010-05-20 07:00,0.0000,11000000000000000000000000000000
2010-05-20 08:00,0.0000,11000000000000000000000000000000
2010-05-20 09:00,0.0000,11000000000000000000000000000000
2010-05-20 10:00,0.0000,01000000000000000000100000000000
2010-05-20 11:00,0.1417,11000000000000000000000000000000
2010-05-20 12:00,0.3450,11000000000000000000000000000000
2010-05-20 13:00,0.0000,11000000000000000000000000000000
2010-05-20 14:00,0.0256,11000000000000000000000000000000
2010-05-20 15:00,0.0000,01000000000000000000000000100000
2010-05-20 16:00,0.1079,11000000000000000000000000000000
2010-05-20 17:00,0.0000,11000000000000000000000000000000
2010-05-20 18:00,0.0000,01000000000000000001000000000000
2010-05-20 19:00,0.0407,11000000000000000000000000000000
2010-05-20 20:00,0.7580,01000000000000000000110000000000
2010-05-20 21:00,0.0000,11000000000000000000000000000000
2010-05-20 22:00,0.0000,01000000000000000000100000000000
2010-05-20 23:00,0.0000,01000000000000000000000010000000
2010-05-21 00:00,0.0000,11000000000000000000000000000000
2010-05-21 01:00,0.0000,01000000000000000000000001000000
2010-05-21 02:00,0.0000,01000000000000000000000000100000
2010-05-21 03:00,0.0000,11000000000000000000000000000000
2010-05-21 04:00,0.0000,11000000000000000000000000000000
2010-05-21 05:00,0.0000,11000000000000000000000000000000
2010-05-21 06:00,0.0000,11000000000000000000000000000000
2010-05-21 07:00,0.0000,11000000000000000000000000000000
2010-05-21 08:00,0.0000,11000000000000000000000000000000
2010-05-21 09:00,0.0000,11000000000000000000000000000000
2010-05-21 10:00,0.0000,01000000000000000000010000000000
2010-05-21 11:00,0.0000,11000000000000000000000000000000
2010-05-21 12:00,0.3674,11000000000000000000000000000000
2010-05-21 13:00,0.0000,11000000000000000000000000000000
2010-05-21 14:00,0.0000,11000000000000000000000000000000
2010-05-21 15:00,1.2260,11000000000000000000000000000000
2010-05-21 16:00,1.3518,11000000000000000000000000000000
2010-05-21 17:00,0.0000,11000000000000000000000000000000
2010-05-21 18:00,0.0000,01000000000000000001000000000000
2010-05-21 19:00,0.0253,11000000000000000000000000000000
2010-05-21 20:00,0.0000,01000000000000000000110000000000
2010-05-21 21:00,0.0000,11000000000000000000000000000000
2010-05-21 22:00,0.0000,11000000000000000000000000000000
2010-05-21 23:00,1.1879,11000000000000000000000000000000
2010-05-22 00:00,0.0000,01000000000000000000000010000000
2010-05-22 01:00,0.0000,01000000000000000000000001000000
2010-05-22 02:00,0.0000,01000000000000000000000000100000
2010-05-22 03:00,0.0000,11000000000000000000000000000000
2010-05-22 04:00,0.0000,11000000000000000000000000000000
2010-05-22 05:00,0.0000,11000000000000000000000000000000
2010-05-22 06:00,0.0000,11000000000000000000000000000000
2010-05-22 07:00,0.0000,11000000000000000000000000000000
2010-05-22 08:00,0.0000,11000000000000000000000000000000
2010-05-22 09:00,0.0000,11000000000000000000000000000000
2010-05-22 10:00,0.0000,01000000000000000000110000000010
2010-05-22 11:00,0.0000,11000000000000000000000000000000
2010-05-22 12:00,0.0000,11000000000000000000000000000000
2010-05-22 13:00,0.0000,01000000000000000000000011000000
2010-05-22 14:00,0.0000,11000000000000000000000000000000
2010-05-22 15:00,0.0000,11000000000000000000000000000000
2010-05-22 16:00,0.0000,11000000000000000000000000000000
2010-05-22 17:00,0.0000,11000000000000000000000000000000
2010-05-22 18:00,0.0000,11000000000000000000000000000000
2010-05-22 19:00,0.0000,11000000000000000000000000000000
2010-05-22 20:00,0.0000,01000000000000000000010000000000
2010-05-22 21:00,0.0000,11000000000000000000000000000000
2010-05-22 22:00,0.0000,01000000000000000000010000000000
2010-05-22 23:00,0.0262,11000000000000000000000000000000
2010-05-23 00:00,0.1120,11000000000000000000000000000000
2010-05-23 01:00,0.0000,01000000000000000000000001000000
2010-05-23 02:00,0.0000,01000000000000000000000000100000
2010-05-23 03:00,0.0000,11000000000000000000000000000000
2010-05-23 04:00,0.0000,11000000000000000000000000000000
2010-05-23 05:00,0.0000,11000000000000000000000000000000
2010-05-23 06:00,0.0000,11000000000000000000000000000000
2010-05-23 07:00,0.0000,11000000000000000000000000000000
2010-05-23 08:00,0.0000,11000000000000000000000000000000
2010-05-23 09:00,0.0000,01000000000000000000000000000010
2010-05-23 10:00,0.0000,01000000000000000000010000000000
2010-05-23 11:00,0.0000,11000000000000000000000000000000
2010-05-23 12:00,0.0000,01000000000000000000000010000000
2010-05-23 13:00,0.0000,01000000000000000000000001000000
2010-05-23 14:00,0.0000,11000000000000000000000000000000
2010-05-23 15:00,0.0000,11000000000000000000000000000000
2010-05-23 16:00,0.0000,01000000000000000000000000100000
2010-05-23 17:00,0.0000,01000000000000000001000000000000
2010-05-23 18:00,0.0000,11000000000000000000000000000000
2010-05-23 19:00,0.1305,11000000000000000000000000000000
2010-05-23 20:00,0.0000,01000000000000000000010000000000
2010-05-23 21:00,0.0000,01000000000000000000100000000000
2010-05-23 22:00,0.0000,01000000000000000000010000000000
2010-05-23 23:00,0.0000,11000000000000000000000000000000
2010-05-24 00:00,0.0000,01000000000000000000000010000000
2010-05-24 01:00,0.0000,11000000000000000000000000000000
2010-05-24 02:00,0.0000,01000000000000000000000000100000
2010-05-24 03:00,0.0000,11000000000000000000000000000000
2010-05-24 04:00,0.0000,11000000000000000000000000000000
2010-05-24 05:00,0.0000,11000000000000000000000000000000
2010-05-24 06:00,0.0000,11000000000000000000000000000000
2010-05-24 07:00,0.0290,11000000000000000000000000000000
2010-05-24 08:00,0.0369,11000000000000000000000000000000
2010-05-24 09:00,0.0000,11000000000000000000000000000000
2010-05-24 10:00,0.0000,01000000000000000000010000000010
2010-05-24 11:00,0.0000,11000000000000000000000000000000
2010-05-24 12:00,0.0000,11000000000000000000000000000000
2010-05-24 13:00,0.0000,11000000000000000000000000000000
2010-05-24 14:00,0.0000,11000000000000000000000000000000
2010-05-24 15:00,0.0000,11000000000000000000000000000000
2010-05-24 16:00,0.0000,11000000000000000000000000000000
2010-05-24 17:00,0.0000,01000000000000000001000000000000
2010-05-24 18:00,0.0000,11000000000000000000000000000000
2010-05-24 19:00,0.0000,11000000000000000000000000000000
2010-05-24 20:00,0.0000,11000000000000000000000000000000
2010-05-24 21:00,0.0000,01000000000000000000000000000010
2010-05-24 22:00,0.0000,11000000000000000000000000000000
2010-05-24 23:00,0.0000,11000000000000000000000000000000
2010-05-25 00:00,0.0000,01000000000000000000000001000000
2010-05-25 01:00,0.0232,11000000000000000000000000000000
2010-05-25 02:00,0.0000,11000000000000000000000000000000
2010-05-25 03:00,0.2396,11000000000000000000000000000000
2010-05-25 04:00,0.0000,11000000000000000000000000000000
2010-05-25 05:00,0.0000,11000000000000000000000000000000
2010-05-25 06:00,0.0000,11000000000000000000000000000000
2010-05-25 07:00,0.0000,11000000000000000000000000000000
2010-05-25 08:00,0.0000,11000000000000000000000000000000
2010-05-25 09:00,0.0000,01000000000000000000100000000000
2010-05-25 10:00,0.0783,11000000000000000000000000000000
2010-05-25 11:00,0.1650,11000000000000000000000000000000
2010-05-25 12:00,0.0000,11000000000000000000000000000000
2010-05-25 13:00,1.3128,11000000000000000000000000000000
2010-05-25 14:00,0.2415,01000000000000000000000001000000
2010-05-25 15:00,0.0000,11000000000000000000000000000000
2010-05-25 16:00,0.0000,11000000000000000000000000000000
2010-05-25 17:00,0.0000,11000000000000000000000000000000
2010-05-25 18:00,0.0000,01000000000000000001000000000000
2010-05-25 19:00,0.0000,11000000000000000000000000000000
2010-05-25 20:00,0.0000,01000000000000000000000000000010
2010-05-25 21:00,2.4160,01000000000000000000010000000000
2010-05-25 22:00,1.0156,11000000000000000000000000000000
2010-05-25 23:00,0.0000,01000000000000000000000010000000
2010-05-26 00:00,0.0000,01000000000000000000000001000000
2010-05-26 01:00,0.0000,01000000000000000000000000100000
2010-05-26 02:00,0.0000,11000000000000000000000000000000
2010-05-26 03:00,0.1470,11000000000000000000000000000000
2010-05-26 04:00,0.2185,11000000000000000000000000000000
2010-05-26 05:00,0.0977,11000000000000000000000000000000
2010-05-26 06:00,0.0000,11000000000000000000000000000000
2010-05-26 07:00,0.0000,11000000000000000000000000000000
2010-05-26 08:00,0.1748,11000000000000000000000000000000
2010-05-26 09:00,0.0376,11000000000000000000000000000000
2010-05-26 10:00,0.0000,01000000000000000000000000000010
2010-05-26 11:00,0.0000,01000000000000000000100000000000
2010-05-26 12:00,0.2105,11000000000000000000000000000000
2010-05-26 13:00,0.9087,01000000000000000000000010000000
2010-05-26 14:00,0.0000,01000000000000000000000001000000
2010-05-26 15:00,0.3986,01000000000000000000000000100000
2010-05-26 16:00,0.1573,11000000000000000000000000000000
2010-05-26 17:00,0.0000,11000000000000000000000000000000
2010-05-26 18:00,0.0000,01000000000000000001000000000000
2010-05-26 19:00,0.0917,11000000000000000000000000000000
2010-05-26 20:00,0.0000,11000000000000000000000000000000
2010-05-26 21:00,0.0000,01000000000000000000110000000000
2010-05-26 22:00,0.0000,11000000000000000000000000000000
2010-05-26 23:00,0.0000,11000000000000000000000000000000
2010-05-27 00:00,0.0000,01000000000000000000000001000000
2010-05-27 01:00,0.0000,11000000000000000000000000000000
2010-05-27 02:00,0.0000,11000000000000000000000000000000
2010-05-27 03:00,0.0000,01000000000000000000000000100000
2010-05-27 04:00,0.0000,11000000000000000000000000000000
2010-05-27 05:00,0.0000,11000000000000000000000000000000
2010-05-27 06:00,0.0000,11000000000000000000000000000000
2010-05-27 07:00,0.0000,11000000000000000000000000000000
2010-05-27 08:00,0.0000,11000000000000000000000000000000
2010-05-27 09:00,0.0000,11000000000000000000000000000000
2010-05-27 10:00,0.0000,11000000000000000000000000000000
2010-05-27 11:00,0.0000,01000000000000000000010000000000
2010-05-27 12:00,0.0000,01000000000000000000000010000000
2010-05-27 13:00,0.0000,11000000000000000000000000000000
2010-05-27 14:00,0.0000,01000000000000000000000001000000
2010-05-27 15:00,0.0000,01000000000000000000000000100000
2010-05-27 16:00,0.0000,11000000000000000000000000000000
2010-05-27 17:00,0.0000,11000000000000000000000000000000
2010-05-27 18:00,0.0000,11000000000000000000000000000000
2010-05-27 19:00,0.0000,11000000000000000000000000000000
2010-05-27 20:00,0.0000,11000000000000000000000000000000
2010-05-27 21:00,0.0000,01000000000000000000010000000000
2010-05-27 22:00,0.0000,11000000000000000000000000000000
2010-05-27 23:00,0.0000,11000000000000000000000000000000
2010-05-28 00:00,0.0000,01000000000000000000000011000000
2010-05-28 01:00,0.0000,11000000000000000000000000000000
2010-05-28 02:00,0.0000,11000000000000000000000000000000
2010-05-28 03:00,0.0000,01000000000000000000000000100000
2010-05-28 04:00,0.0000,11000000000000000000000000000000
2010-05-28 05:00,0.0000,11000000000000000000000000000000
2010-05-28 06:00,0.0000,11000000000000000000000000000000
2010-05-28 07:00,0.0000,11000000000000000000000000000000
2010-05-28 08:00,0.0000,11000000000000000000000000000000
2010-05-28 09:00,0.0000,01000000000000000000010000000000
2010-05-28 10:00,0.0000,01000000000000000000000000000010
2010-05-28 11:00,0.0000,01000000000000000000010000000000
2010-05-28 12:00,0.0000,11000000000000000000000000000000
2010-05-28 13:00,0.0000,11000000000000000000000000000000
2010-05-28 14:00,0.0000,11000000000000000000000000000000
2010-05-28 15:00,0.0000,01000000000000000000000000100000
2010-05-28 16:00,0.0000,11000000000000000000000000000000
2010-05-28 17:00,0.0000,01000000000000000001000000000000
2010-05-28 18:00,0.0000,11000000000000000000000000000000
2010-05-28 19:00,0.4141,11000000000000000000000000000000
2010-05-28 20:00,0.2605,11000000000000000000000000000000
2010-05-28 21:00,0.0000,01000000000000000000010000000000
2010-05-28 22:00,0.7879,11000000000000000000000000000000
2010-05-28 23:00,1.9091,01000000000000000000000010000000
2010-05-29 00:00,0.4586,11000000000000000000000000000000
2010-05-29 01:00,0.4866,01000000000000000000000001000000
2010-05-29 02:00,0.0000,01000000000000000000000000100000
2010-05-29 03:00,0.0942,11000000000000000000000000000000
2010-05-29 04:00,0.1476,11000000000000000000000000000000
2010-05-29 05:00,0.4383,11000000000000000000000000000000
2010-05-29 06:00,0.4798,11000000000000000000000000000000
2010-05-29 07:00,0.1355,11000000000000000000000000000000
2010-05-29 08:00,0.0687,11000000000000000000000000000000
2010-05-29 09:00,0.0234,11000000000000000000000000000000
2010-05-29 10:00,0.1078,01000000000000000000100000000010
2010-05-29 11:00,0.1805,11000000000000000000000000000000
2010-05-29 12:00,0.0963,11000000000000000000000000000000
2010-05-29 13:00,0.0000,01000000000000000000000010000000
2010-05-29 14:00,0.0000,11000000000000000000000000000000
2010-05-29 15:00,0.0000,11000000000000000000000000000000
2010-05-29 16:00,0.0000,11000000000000000000000000000000
2010-05-29 17:00,0.0000,01000000000000000001000000000000
2010-05-29 18:00,0.0000,11000000000000000000000000000000
2010-05-29 19:00,0.0000,11000000000000000000000000000000
2010-05-29 20:00,0.0000,01000000000000000000100000000000
2010-05-29 21:00,0.0000,11000000000000000000000000000000
2010-05-29 22:00,0.0000,11000000000000000000000000000000
2010-05-29 23:00,0.0000,01000000000000000000000010000000
2010-05-30 00:00,0.0000,11000000000000000000000000000000
2010-05-30 01:00,0.0000,01000000000000000000000001000000
2010-05-30 02:00,0.0000,01000000000000000000000000100000
2010-05-30 03:00,0.0000,11000000000000000000000000000000
2010-05-30 04:00,0.0000,11000000000000000000000000000000
2010-05-30 05:00,0.0000,11000000000000000000000000000000
2010-05-30 06:00,0.0000,11000000000000000000000000000000
2010-05-30 07:00,0.0000,11000000000000000000000000000000
2010-05-30 08:00,0.0000,11000000000000000000000000000000
2010-05-30 09:00,0.0000,11000000000000000000000000000000
2010-05-30 10:00,0.0000,01000000000000000000100000000000
2010-05-30 11:00,0.0000,11000000000000000000000000000000
2010-05-30 12:00,0.0000,11000000000000000000000000000000
2010-05-30 13:00,0.0000,01000000000000000000000011000000
2010-05-30 14:00,0.0000,11000000000000000000000000000000
2010-05-30 15:00,0.0000,11000000000000000000000000000000
2010-05-30 16:00,0.0000,11000000000000000000000000000000
2010-05-30 17:00,0.0000,11000000000000000000000000000000
2010-05-30 18:00,0.0000,01000000000000000001000000000000
2010-05-30 19:00,0.0000,11000000000000000000000000000000
2010-05-30 20:00,0.0000,01000000000000000000010000000000
2010-05-30 21:00,0.0000,11000000000000000000000000000000
2010-05-30 22:00,0.0000,01000000000000000000100000000000
2010-05-30 23:00,0.0000,11000000000000000000000000000000
2010-05-31 00:00,0.0000,11000000000000000000000000000000
2010-05-31 01:00,0.0000,01000000000000000000000001000000
2010-05-31 02:00,0.0000,01000000000000000000000000100000
2010-05-31 03:00,0.0000,11000000000000000000000000000000
2010-05-31 04:00,0.0000,11000000000000000000000000000000
2010-05-31 05:00,0.2377,11000000000000000000000000000000
2010-05-31 06:00,0.3098,11000000000000000000000000000000
2010-05-31 07:00,0.7676,11000000000000000000000000000000
2010-05-31 08:00,0.0873,11000000000000000000000000000000
2010-05-31 09:00,0.0467,11000000000000000000000000000000
2010-05-31 10:00,0.0000,01000000000000000000110000000010
2010-05-31 11:00,0.1530,11000000000000000000000000000000
2010-05-31 12:00,0.8339,01000000000000000000000010000000
2010-05-31 13:00,1.9238,01000000000000000000000001000000
2010-05-31 14:00,0.1720,11000000000000000000000000000000
2010-05-31 15:00,0.0444,11000000000000000000000000000000
2010-05-31 16:00,0.0000,01000000000000000000000000100000
2010-05-31 17:00,0.0000,11000000000000000000000000000000
2010-05-31 18:00,0.0000,01000000000000000001000000000000
2010-05-31 19:00,0.0000,11000000000000000000000000000000
2010-05-31 20:00,0.0000,01000000000000000000010000000000
2010-05-31 21:00,0.0000,11000000000000000000000000000000
2010-05-31 22:00,0.0000,01000000000000000000010000000000
2010-05-31 23:00,0.0000,11000000000000000000000000000000
2010-06-01 00:00,0.0000,01000000000000000000000010000000
2010-06-01 01:00,0.0000,11000000000000000000000000000000
2010-06-01 02:00,0.0000,01000000000000000000000000100000
2010-06-01 03:00,0.0000,11000000000000000000000000000000
2010-06-01 04:00,0.0000,11000000000000000000000000000000
2010-06-01 05:00,0.4633,11000000000000000000000000000000
2010-06-01 06:00,0.0000,11000000000000000000000000000000
2010-06-01 07:00,0.0000,11000000000000000000000000000000
2010-06-01 08:00,0.0000,11000000000000000000000000000000
2010-06-01 09:00,0.0000,01000000000000000000000000000010
2010-06-01 10:00,0.0000,01000000000000000000110000000000
2010-06-01 11:00,0.0000,11000000000000000000000000000000
2010-06-01 12:00,0.0000,11000000000000000000000000000000
2010-06-01 13:00,0.0000,11000000000000000000000000000000
2010-06-01 14:00,0.0000,11000000000000000000000000000000
2010-06-01 15:00,0.0000,11000000000000000000000000000000
2010-06-01 16:00,0.0000,11000000000000000000000000000000
2010-06-01 17:00,1.4692,11000000000000000000000000000000
2010-06-01 18:00,2.3195,11000000000000000000000000000000
2010-06-01 19:00,0.5211,11000000000000000000000000000000
2010-06-01 20:00,0.1394,01000000000000000000010000000010
2010-06-01 21:00,0.2364,01000000000000000000100000000000
2010-06-01 22:00,0.6779,01000000000000000000010000000000
2010-06-01 23:00,1.7038,01000000000000000000000010000000
2010-06-02 00:00,0.0000,01000000000000000000000001000000
2010-06-02 01:00,0.3023,11000000000000000000000000000000
2010-06-02 02:00,0.7399,11000000000000000000000000000000
2010-06-02 03:00,0.8714,11000000000000000000000000000000
2010-06-02 04:00,0.4486,11000000000000000000000000000000
2010-06-02 05:00,0.7917,11000000000000000000000000000000
2010-06-02 06:00,2.8088,11000000000000000000000000000000
2010-06-02 07:00,4.4326,11000000000000000000000000000000
2010-06-02 08:00,5.0054,11000000000000000000000000000000
2010-06-02 09:00,7.4232,11000000000000000000000000000000
2010-06-02 10:00,6.9936,01000000000000000000010000000010
2010-06-02 11:00,5.3051,11000000000000000000000000000000
2010-06-02 12:00,2.1686,11000000000000000000000000000000
2010-06-02 13:00,2.7470,11000000000000000000000000000000
2010-06-02 14:00,2.1662,01000000000000000000000001000000
2010-06-02 15:00,0.2538,11000000000000000000000000000000
2010-06-02 16:00,0.3773,11000000000000000000000000000000
2010-06-02 17:00,0.0000,01000000000000000001000000000000
2010-06-02 18:00,0.0000,11000000000000000000000000000000
2010-06-02 19:00,0.0000,11000000000000000000000000000000
2010-06-02 20:00,0.0000,11000000000000000000000000000000
2010-06-02 21:00,0.0000,01000000000000000000000000000010
2010-06-02 22:00,0.0000,11000000000000000000000000000000
2010-06-02 23:00,0.0000,01000000000000000000000010000000
2010-06-03 00:00,0.0000,01000000000000000000000001000000
2010-06-03 01:00,0.0000,01000000000000000000000010100000
2010-06-03 02:00,0.0000,11000000000000000000000000000000
2010-06-03 03:00,0.0000,11000000000000000000000000000000
2010-06-03 04:00,0.0000,11000000000000000000000000000000
2010-06-03 05:00,0.0110,11000000000000000000000000000000
2010-06-03 06:00,0.0214,11000000000000000000000000000000
2010-06-03 07:00,0.0305,11000000000000000000000000000000
2010-06-03 08:00,0.0000,11000000000000000000000000000000
2010-06-03 09:00,0.0000,11000000000000000000000000000000
2010-06-03 10:00,0.0000,01000000000000000000010000000000
2010-06-03 11:00,0.0000,11000000000000000000000000000000
2010-06-03 12:00,0.0000,11000000000000000000000000000000
2010-06-03 13:00,0.0000,11000000000000000000000000000000
2010-06-03 14:00,0.0000,01000000000000000000000001000000
2010-06-03 15:00,0.0000,01000000000000000000000000100000
2010-06-03 16:00,0.0000,11000000000000000000000000000000
2010-06-03 17:00,0.0000,01000000000000000001000000000000
2010-06-03 18:00,0.0000,11000000000000000000000000000000
2010-06-03 19:00,0.0000,11000000000000000000000000000000
2010-06-03 20:00,0.0000,01000000000000000000000000000010
2010-06-03 21:00,0.0000,01000000000000000000010000000000
2010-06-03 22:00,0.5116,11000000000000000000000000000000
2010-06-03 23:00,2.4787,11000000000000000000000000000000
2010-06-04 00:00,2.2883,01000000000000000000000011000000
2010-06-04 01:00,1.7512,11000000000000000000000000000000
2010-06-04 02:00,2.1962,11000000000000000000000000000000
2010-06-04 03:00,2.3224,01000000000000000000000000100000
2010-06-04 04:00,1.1729,11000000000000000000000000000000
2010-06-04 05:00,0.4226,11000000000000000000000000000000
2010-06-04 06:00,0.2644,11000000000000000000000000000000
2010-06-04 07:00,0.0926,11000000000000000000000000000000
2010-06-04 08:00,0.5939,11000000000000000000000000000000
2010-06-04 09:00,0.0478,11000000000000000000000000000000
2010-06-04 10:00,0.3445,01000000000000000000000000000010
2010-06-04 11:00,0.0000,01000000000000000000100000000000
2010-06-04 12:00,0.0000,01000000000000000000000010000000
2010-06-04 13:00,0.0000,11000000000000000000000000000000
2010-06-04 14:00,0.0000,01000000000000000000000001000000
2010-06-04 15:00,0.0000,01000000000000000000000000100000
2010-06-04 16:00,0.0000,11000000000000000000000000000000
2010-06-04 17:00,0.0000,11000000000000000000000000000000
2010-06-04 18:00,0.0000,01000000000000000001000000000000
